,x,y,z,v
4,122,30.1597282369,-165.0,0.763141393883
5,122,30.2496602961,-165.0,0.838035190853
6,122,30.3395923554,-165.0,0.905691812948
7,122,30.4295244146,-165.0,0.960747209046
8,122,30.5194564738,-165.0,1.00772463657
9,122,30.609388533,-165.0,1.05164655787
10,122,30.6993205923,-165.0,1.09740942635
11,122,30.7892526515,-165.0,1.14990969528
12,122,30.8791847107,-165.0,1.21275271227
13,122,30.96911677,-165.0,1.27030728017
14,122,31.0590488292,-165.0,1.32682050144
15,122,31.1489808884,-165.0,1.39565791699
16,122,31.2389129476,-165.0,1.49018506763
17,122,31.3288450069,-165.0,1.62376749438
18,122,31.4187770661,-165.0,1.83407098007
19,122,31.5,-165.0,2.10806268395
0,122,29.8,-166.0,0.520822158558
1,122,29.8899320592,-166.0,0.548386415815
2,122,29.9798641185,-166.0,0.598845471153
3,122,30.0697961777,-166.0,0.665513085142
4,122,30.1597282369,-166.0,0.740452891166
5,122,30.2496602961,-166.0,0.815728522568
6,122,30.3395923554,-166.0,0.883403612758
7,122,30.4295244146,-166.0,0.93738708589
8,122,30.5194564738,-166.0,0.981516715283
9,122,30.609388533,-166.0,1.02221622848
10,122,30.6993205923,-166.0,1.06585909633
11,122,30.7892526515,-166.0,1.11881878952
12,122,30.8791847107,-166.0,1.18613471497
13,122,30.96911677,-166.0,1.2522110003
14,122,31.0590488292,-166.0,1.32021758175
15,122,31.1489808884,-166.0,1.40250799146
16,122,31.2389129476,-166.0,1.5114357615
17,122,31.3288450069,-166.0,1.65935442413
18,122,31.4187770661,-166.0,1.88452304582
19,122,31.5,-166.0,2.17397415926
0,122,29.8,-167.0,0.495793924533
1,122,29.8899320592,-167.0,0.52388147626
2,122,29.9798641185,-167.0,0.574851589309
3,122,30.0697961777,-167.0,0.642122918599
4,122,30.1597282369,-167.0,0.717610604418
5,122,30.2496602961,-167.0,0.793229787008
6,122,30.3395923554,-167.0,0.86089560668
7,122,30.4295244146,-167.0,0.913796413165
8,122,30.5194564738,-167.0,0.955082377249
9,122,30.609388533,-167.0,0.992570609497
10,122,30.6993205923,-167.0,1.03410363012
11,122,30.7892526515,-167.0,1.08752395919
12,122,30.8791847107,-167.0,1.15929732883
13,122,30.96911677,-167.0,1.23386303126
14,122,31.0590488292,-167.0,1.31331963238
15,122,31.1489808884,-167.0,1.40901408279
16,122,31.2389129476,-167.0,1.53229333303
17,122,31.3288450069,-167.0,1.69450433381
18,122,31.4187770661,-167.0,1.93449486561
19,122,31.5,-167.0,2.23935726783
0,122,29.8,-168.0,0.471167587734
1,122,29.8899320592,-168.0,0.499767708143
2,122,29.9798641185,-168.0,0.551225144994
3,122,30.0697961777,-168.0,0.619066561754
4,122,30.1597282369,-168.0,0.69506422522
5,122,30.2496602961,-168.0,0.770990402143
6,122,30.3395923554,-168.0,0.83861735934
7,122,30.4295244146,-168.0,0.890420128571
8,122,30.5194564738,-168.0,0.92886224554
9,122,30.609388533,-168.0,0.963143477337
10,122,30.6993205923,-168.0,1.00256433091
11,122,30.7892526515,-168.0,1.05642531309
12,122,30.8791847107,-168.0,1.13260742413
13,122,30.96911677,-168.0,1.21558052158
14,122,31.0590488292,-168.0,1.30638202069
15,122,31.1489808884,-168.0,1.41536447263
16,122,31.2389129476,-168.0,1.55288042845
17,122,31.3288450069,-168.0,1.72928243945
18,122,31.4187770661,-168.0,1.98401022813
19,122,31.5,-168.0,2.30421166643
0,122,29.8,-169.0,0.446687193649
1,122,29.8899320592,-169.0,0.475796655262
2,122,29.9798641185,-169.0,0.527722256299
3,122,30.0697961777,-169.0,0.596104948493
4,122,30.1597282369,-169.0,0.672580313746
5,122,30.2496602961,-169.0,0.748783933915
6,122,30.3395923554,-169.0,0.816351390923
7,122,30.4295244146,-169.0,0.867052515093
8,122,30.5194564738,-169.0,0.902665429383
9,122,30.609388533,-169.0,0.93376048174
10,122,30.6993205923,-169.0,0.971083704182
11,122,30.7892526515,-169.0,1.0253811286
12,122,30.8791847107,-169.0,1.10593710505
13,122,30.96911677,-169.0,1.1972542379
14,122,31.0590488292,-169.0,1.29931664895
15,122,31.1489808884,-169.0,1.42148839565
16,122,31.2389129476,-169.0,1.57313353532
17,122,31.3288450069,-169.0,1.76361612555
18,122,31.4187770661,-169.0,2.03296328479
19,122,31.5,-169.0,2.3683807372
0,122,29.8,-170.0,0.421862342558
1,122,29.8899320592,-170.0,0.451478852105
2,122,29.9798641185,-170.0,0.503884552967
3,122,30.0697961777,-170.0,0.572833069911
4,122,30.1597282369,-170.0,0.649814445699
5,122,30.2496602961,-170.0,0.726318723047
6,122,30.3395923554,-170.0,0.79383594474
7,122,30.4295244146,-170.0,0.843422026485
8,122,30.5194564738,-170.0,0.876171559445
9,122,30.609388533,-170.0,0.904036663965
10,122,30.6993205923,-170.0,0.939220274774
11,122,30.7892526515,-170.0,0.993925326488
12,122,30.8791847107,-170.0,1.07885162036
13,122,30.96911677,-170.0,1.17854923919
14,122,31.0590488292,-170.0,1.29193353558
15,122,31.1489808884,-170.0,1.42735692556
16,122,31.2389129476,-170.0,1.59317182503
17,122,31.3288450069,-170.0,1.79773065017
18,122,31.4187770661,-170.0,2.08162203294
19,122,31.5,-170.0,2.43212910846
0,122,29.8,-171.0,0.396267305
1,122,29.8899320592,-171.0,0.426369634495
2,122,29.9798641185,-171.0,0.479255477459
3,122,30.0697961777,-171.0,0.548785408427
4,122,30.1597282369,-171.0,0.626297439398
5,122,30.2496602961,-171.0,0.703129582325
6,122,30.3395923554,-171.0,0.770619849228
7,122,30.4295244146,-171.0,0.819100068956
8,122,30.5194564738,-171.0,0.848977942685
9,122,30.609388533,-171.0,0.873603510645
10,122,30.6993205923,-171.0,0.906653372085
11,122,30.7892526515,-171.0,0.961804126149
12,122,30.8791847107,-171.0,1.05118998583
13,122,30.96911677,-171.0,1.1594457409
14,122,31.0590488292,-171.0,1.2843874681
15,122,31.1489808884,-171.0,1.43330535629
16,122,31.2389129476,-171.0,1.61348959425
17,122,31.3288450069,-171.0,1.83223037103
18,122,31.4187770661,-171.0,2.13062750017
19,122,31.5,-171.0,2.49607594889
0,122,29.8,-172.0,0.369633622453
1,122,29.8899320592,-172.0,0.400247564163
2,122,29.9798641185,-172.0,0.453609891663
3,122,30.0697961777,-172.0,0.523697527277
4,122,30.1597282369,-172.0,0.601711823726
5,122,30.2496602961,-172.0,0.678854133684
6,122,30.3395923554,-172.0,0.74632580989
7,122,30.4295244146,-172.0,0.793739146519
8,122,30.5194564738,-172.0,0.82079845129
9,122,30.609388533,-172.0,0.842254449463
10,122,30.6993205923,-172.0,0.87326118228
11,122,30.7892526515,-172.0,0.928972690881
12,122,30.8791847107,-172.0,1.02296449629
13,122,30.96911677,-172.0,1.14000045004
14,122,31.0590488292,-172.0,1.27677262368
15,122,31.1489808884,-172.0,1.4394593939
16,122,31.2389129476,-172.0,1.63423913723
17,122,31.3288450069,-172.0,1.86729023049
18,122,31.4187770661,-172.0,2.18017514657
19,122,31.5,-172.0,2.56043390946
0,122,29.8,-173.0,0.342456051658
1,122,29.8899320592,-173.0,0.373570636346
2,122,29.9798641185,-173.0,0.427400401809
3,122,30.0697961777,-173.0,0.498036908521
4,122,30.1597282369,-173.0,0.576545687606
5,122,30.2496602961,-173.0,0.653992270141
6,122,30.3395923554,-173.0,0.721442187266
7,122,30.4295244146,-173.0,0.767787051847
8,122,30.5194564738,-173.0,0.792025132749
9,122,30.609388533,-173.0,0.810310918267
10,122,30.6993205923,-173.0,0.839279200939
11,122,30.7892526515,-173.0,0.895564773208
12,122,30.8791847107,-173.0,0.994188477916
13,122,30.96911677,-173.0,1.12005428523
14,122,31.0590488292,-173.0,1.2687223984
15,122,31.1489808884,-173.0,1.44524545903
16,122,31.2389129476,-173.0,1.65467610858
17,122,31.3288450069,-173.0,1.90206698881
18,122,31.4187770661,-173.0,2.22942546041
19,122,31.5,-173.0,2.62444363839
0,122,29.8,-174.0,0.315623036743
1,122,29.8899320592,-174.0,0.347224496109
2,122,29.9798641185,-174.0,0.401493561064
3,122,30.0697961777,-174.0,0.472639303748
4,122,30.1597282369,-174.0,0.551598825669
5,122,30.2496602961,-174.0,0.629309228288
6,122,30.3395923554,-174.0,0.696707613131
7,122,30.4295244146,-174.0,0.741973213114
8,122,30.5194564738,-174.0,0.763397973822
9,122,30.609388533,-174.0,0.778528647447
10,122,30.6993205923,-174.0,0.805468993599
11,122,30.7892526515,-174.0,0.862322771801
12,122,30.8791847107,-174.0,0.965544476858
13,122,30.96911677,-174.0,1.10017478485
14,122,31.0590488292,-174.0,1.26065217906
15,122,31.1489808884,-174.0,1.45091496437
16,122,31.2389129476,-174.0,1.67490144552
17,122,31.3288450069,-174.0,1.93654992757
18,122,31.4187770661,-174.0,2.27831512703
19,122,31.5,-174.0,2.6880356131
0,122,29.8,-175.0,0.289208840883
1,122,29.8899320592,-175.0,0.321284323338
2,122,29.9798641185,-175.0,0.375962719207
3,122,30.0697961777,-175.0,0.447575367722
4,122,30.1597282369,-175.0,0.526939081604
5,122,30.2496602961,-175.0,0.604870673523
6,122,30.3395923554,-175.0,0.672186956216
7,122,30.4295244146,-175.0,0.716365556611
8,122,30.5194564738,-175.0,0.734993826401
9,122,30.609388533,-175.0,0.746994693035
10,122,30.6993205923,-175.0,0.771924274537
11,122,30.7892526515,-175.0,0.829338688849
12,122,30.8791847107,-175.0,0.9371096176
13,122,30.96911677,-175.0,1.0804093907
14,122,31.0590488292,-175.0,1.25256919473
15,122,31.1489808884,-175.0,1.45642931985
16,122,31.2389129476,-175.0,1.69483005606
17,122,31.3288450069,-175.0,1.97061169372
18,122,31.4187770661,-175.0,2.32668067635
19,122,31.5,-175.0,2.75101544371
0,122,29.8,-176.0,0.262850066645
1,122,29.8899320592,-176.0,0.295395372263
2,122,29.9798641185,-176.0,0.35047934148
3,122,30.0697961777,-176.0,0.422556931933
4,122,30.1597282369,-176.0,0.502322192656
5,122,30.2496602961,-176.0,0.580469172639
6,122,30.3395923554,-176.0,0.647691920935
7,122,30.4295244146,-176.0,0.690766714848
8,122,30.5194564738,-176.0,0.706580207826
9,122,30.609388533,-176.0,0.715428980965
10,122,30.6993205923,-176.0,0.738318701173
11,122,30.7892526515,-176.0,0.796255035281
12,122,30.8791847107,-176.0,0.908524474314
13,122,30.96911677,-176.0,1.06043573852
14,122,31.0590488292,-176.0,1.24421238201
15,122,31.1489808884,-176.0,1.46159350497
16,122,31.2389129476,-176.0,1.71431820744
17,122,31.3288450069,-176.0,2.00412558982
18,122,31.4187770661,-176.0,2.3743598657
19,122,31.5,-176.0,2.81314853099
0,122,29.8,-177.0,0.236169798483
1,122,29.8899320592,-177.0,0.269162649656
2,122,29.9798641185,-177.0,0.324647678348
3,122,30.0697961777,-177.0,0.397199407611
4,122,30.1597282369,-177.0,0.477382311523
5,122,30.2496602961,-177.0,0.555760864118
6,122,30.3395923554,-177.0,0.622899539492
7,122,30.4295244146,-177.0,0.66486854069
8,122,30.5194564738,-177.0,0.677857746249
9,122,30.609388533,-177.0,0.683541848385
10,122,30.6993205923,-177.0,0.704380413708
11,122,30.7892526515,-177.0,0.762833008761
12,122,30.8791847107,-177.0,0.879607033888
13,122,30.96911677,-177.0,1.0401734183
14,122,31.0590488292,-177.0,1.23563214501
15,122,31.1489808884,-177.0,1.46659084129
16,122,31.2389129476,-177.0,1.73365713422
17,122,31.3288450069,-177.0,2.03743865126
18,122,31.4187770661,-177.0,2.4216740605
19,122,31.5,-177.0,2.87466658031
0,122,29.8,-178.0,0.208834171985
1,122,29.8899320592,-178.0,0.242272697931
2,122,29.9798641185,-178.0,0.298142285145
3,122,30.0697961777,-178.0,0.371140971275
4,122,30.1597282369,-178.0,0.451713638139
5,122,30.2496602961,-178.0,0.5303051675
6,122,30.3395923554,-178.0,0.597360441191
7,122,30.4295244146,-178.0,0.63824882896
8,122,30.5194564738,-178.0,0.648455576729
9,122,30.609388533,-178.0,0.651030488429
10,122,30.6993205923,-178.0,0.669884399878
11,122,30.7892526515,-178.0,0.728928146835
12,122,30.8791847107,-178.0,0.8502906053
13,122,30.96911677,-178.0,1.01964762934
14,122,31.0590488292,-178.0,1.22695631238
15,122,31.1489808884,-178.0,1.47164919151
16,122,31.2389129476,-178.0,1.75315880366
17,122,31.3288450069,-178.0,2.07091768615
18,122,31.4187770661,-178.0,2.46900307948
19,122,31.5,-178.0,2.93592855935
0,122,29.8,-179.0,0.180644990162
1,122,29.8899320592,-179.0,0.21454383583
2,122,29.9798641185,-179.0,0.270800958428
3,122,30.0697961777,-179.0,0.344241786842
4,122,30.1597282369,-179.0,0.425198640987
5,122,30.2496602961,-179.0,0.504003840731
6,122,30.3395923554,-179.0,0.570989706007
7,122,30.4295244146,-179.0,0.610828305749
8,122,30.5194564738,-179.0,0.618294521021
9,122,30.609388533,-179.0,0.617811487771
10,122,30.6993205923,-179.0,0.634739811158
11,122,30.7892526515,-179.0,0.694440096288
12,122,30.8791847107,-179.0,0.820463285147
13,122,30.96911677,-179.0,0.998718178833
14,122,31.0590488292,-179.0,1.218006146
15,122,31.1489808884,-179.0,1.47655587118
16,122,31.2389129476,-179.0,1.77259603874
17,122,31.3288450069,-179.0,2.10435533345
18,122,31.4187770661,-179.0,2.51621337661
19,122,31.5,-179.0,2.99691514147
0,122,29.8,-180.0,0.152504648669
1,122,29.8899320592,-180.0,0.186846487616
2,122,29.9798641185,-180.0,0.243471972586
3,122,30.0697961777,-180.0,0.317332711879
4,122,30.1597282369,-180.0,0.398650584149
5,122,30.2496602961,-180.0,0.477647468002
6,122,30.3395923554,-180.0,0.544545242109
7,122,30.4295244146,-180.0,0.583321493685
8,122,30.5194564738,-180.0,0.58804120513
9,122,30.609388533,-180.0,0.584496627094
10,122,30.6993205923,-180.0,0.599493779711
11,122,30.7892526515,-180.0,0.65983868307
12,122,30.8791847107,-180.0,0.790499976646
13,122,30.96911677,-180.0,0.977617374423
14,122,31.0590488292,-180.0,1.20884065397
15,122,31.1489808884,-180.0,1.4811996799
16,122,31.2389129476,-180.0,1.79172431666
17,122,31.3288450069,-180.0,2.13744442907
18,122,31.4187770661,-180.0,2.56304248588
19,122,31.5,-180.0,3.05749211358
0,122,29.8,-181.0,0.124820182247
1,122,29.8899320592,-181.0,0.159588972907
2,122,29.9798641185,-181.0,0.216555161945
3,122,30.0697961777,-181.0,0.29079843788
4,122,30.1597282369,-181.0,0.372436702886
5,122,30.2496602961,-181.0,0.451587859089
6,122,30.3395923554,-181.0,0.51836980868
7,122,30.4295244146,-181.0,0.556074342045
8,122,30.5194564738,-181.0,0.558058077859
9,122,30.609388533,-181.0,0.551469334252
10,122,30.6993205923,-181.0,0.56454606985
11,122,30.7892526515,-181.0,0.625526243243
12,122,30.8791847107,-181.0,0.760782747807
13,122,30.96911677,-181.0,0.956680965436
14,122,31.0590488292,-181.0,1.1997313546
15,122,31.1489808884,-181.0,1.48577942021
16,122,31.2389129476,-181.0,1.810670667
17,122,31.3288450069,-181.0,2.17025060011
18,122,31.4187770661,-181.0,2.60950882547
19,122,31.5,-181.0,3.11764075192
0,122,29.8,-182.0,0.0975254870705
1,122,29.8899320592,-182.0,0.132709916935
2,122,29.9798641185,-182.0,0.189992657703
3,122,30.0697961777,-182.0,0.264585283619
4,122,30.1597282369,-182.0,0.346507268725
5,122,30.2496602961,-182.0,0.425778087014
6,122,30.3395923554,-182.0,0.492417212542
7,122,30.4295244146,-182.0,0.529040077339
8,122,30.5194564738,-182.0,0.528298738393
9,122,30.609388533,-182.0,0.518682217923
10,122,30.6993205923,-182.0,0.529844430609
11,122,30.7892526515,-182.0,0.591439291098
12,122,30.8791847107,-182.0,0.731228066572
13,122,30.96911677,-182.0,0.935796454921
14,122,31.0590488292,-182.0,1.19052971838
15,122,31.1489808884,-182.0,1.49010522932
16,122,31.2389129476,-182.0,1.82920035992
17,122,31.3288450069,-182.0,2.20249248278
18,122,31.4187770661,-182.0,2.65527951481
19,122,31.5,-182.0,3.17697291257
0,122,29.8,-183.0,0.0703099341864
1,122,29.8899320592,-183.0,0.105893317175
2,122,29.9798641185,-183.0,0.163483499442
3,122,30.0697961777,-183.0,0.238422539702
4,122,30.1597282369,-183.0,0.320627203691
5,122,30.2496602961,-183.0,0.400014257093
6,122,30.3395923554,-183.0,0.466500465655
7,122,30.4295244146,-183.0,0.502025261983
8,122,30.5194564738,-183.0,0.498542772937
9,122,30.609388533,-183.0,0.485878541095
10,122,30.6993205923,-183.0,0.495097766173
11,122,30.7892526515,-183.0,0.557265647863
12,122,30.8791847107,-183.0,0.701528210233
13,122,30.96911677,-183.0,0.914703944327
14,122,31.0590488292,-183.0,1.18105007309
15,122,31.1489808884,-183.0,1.49406567081
16,122,31.2389129476,-183.0,1.84724981156
17,122,31.3288450069,-183.0,2.23410156986
18,122,31.4187770661,-183.0,2.70019782423
19,122,31.5,-183.0,3.23518238505
0,122,29.8,-184.0,0.0428818375181
1,122,29.8899320592,-184.0,0.0788294586125
2,122,29.9798641185,-184.0,0.136697964458
3,122,30.0697961777,-184.0,0.211957558079
4,122,30.1597282369,-184.0,0.294424065564
5,122,30.2496602961,-184.0,0.373913312953
6,122,30.3395923554,-184.0,0.440241126347
7,122,30.4295244146,-184.0,0.4746762538
8,122,30.5194564738,-184.0,0.468478991082
9,122,30.609388533,-184.0,0.452801663394
10,122,30.6993205923,-184.0,0.46011052918
11,122,30.7892526515,-184.0,0.522871846864
12,122,30.8791847107,-184.0,0.671609223752
13,122,30.96911677,-184.0,0.893411472975
14,122,31.0590488292,-184.0,1.17139648399
15,122,31.1489808884,-184.0,1.49785193447
16,122,31.2389129476,-184.0,1.86506550191
17,122,31.3288450069,-184.0,2.26532486422
18,122,31.4187770661,-184.0,2.74442541633
19,122,31.5,-184.0,3.29227759871
0,122,29.8,-185.0,0.0147767710412
1,122,29.8899320592,-185.0,0.0511102706677
2,122,29.9798641185,-185.0,0.109256542129
3,122,30.0697961777,-185.0,0.184820196909
4,122,30.1597282369,-185.0,0.267528552196
5,122,30.2496602961,-185.0,0.347108925126
6,122,30.3395923554,-185.0,0.413288632897
7,122,30.4295244146,-185.0,0.446677212186
8,122,30.5194564738,-185.0,0.437837536114
9,122,30.609388533,-185.0,0.419234594496
10,122,30.6993205923,-185.0,0.424721421131
11,122,30.7892526515,-185.0,0.488151049805
12,122,30.8791847107,-185.0,0.641413403128
13,122,30.96911677,-185.0,0.871902920197
14,122,31.0590488292,-185.0,1.16159087794
15,122,31.1489808884,-185.0,1.50152549811
16,122,31.2389129476,-185.0,1.88275500225
17,122,31.3288450069,-185.0,2.29632761235
18,122,31.4187770661,-185.0,2.78820756471
19,122,31.5,-185.0,3.34859920626
0,122,29.8,-186.0,-0.0136408924771
1,122,29.8899320592,-186.0,0.023075197706
2,122,29.9798641185,-186.0,0.0814883017477
3,122,30.0697961777,-186.0,0.157339749478
4,122,30.1597282369,-186.0,0.240272686444
5,122,30.2496602961,-186.0,0.319930258145
6,122,30.3395923554,-186.0,0.385955610138
7,122,30.4295244146,-186.0,0.41830304596
8,122,30.5194564738,-186.0,0.406836731745
9,122,30.609388533,-186.0,0.385329448244
10,122,30.6993205923,-186.0,0.389016076384
11,122,30.7892526515,-186.0,0.453131497087
12,122,30.8791847107,-186.0,0.610927705451
13,122,30.96911677,-186.0,0.850112080368
14,122,31.0590488292,-186.0,1.15150919097
15,122,31.1489808884,-186.0,1.5049232893
16,122,31.2389129476,-186.0,1.90015862716
17,122,31.3288450069,-186.0,2.32701945688
18,122,31.4187770661,-186.0,2.83162916153
19,122,31.5,-186.0,3.40449073647
0,122,29.8,-187.0,-0.0417654346812
1,122,29.8899320592,-187.0,-0.00468355603956
2,122,29.9798641185,-187.0,0.0539777507383
3,122,30.0697961777,-187.0,0.130094988272
4,122,30.1597282369,-187.0,0.213229327155
5,122,30.2496602961,-187.0,0.292941937928
6,122,30.3395923554,-187.0,0.358793991195
7,122,30.4295244146,-187.0,0.390088234579
8,122,30.5194564738,-187.0,0.37599155788
9,122,30.609388533,-187.0,0.351578575295
10,122,30.6993205923,-187.0,0.353459819831
11,122,30.7892526515,-187.0,0.418245824492
12,122,30.8791847107,-187.0,0.580544372225
13,122,30.96911677,-187.0,0.828371935178
14,122,31.0590488292,-187.0,1.14141272864
15,122,31.1489808884,-187.0,1.5082352063
16,122,31.2389129476,-187.0,1.9174078216
17,122,31.3288450069,-187.0,2.35749902848
18,122,31.4187770661,-187.0,2.87479420199
19,122,31.5,-187.0,3.46009115709
0,122,29.8,-188.0,-0.0693690032884
1,122,29.8899320592,-188.0,-0.0319421446313
2,122,29.9798641185,-188.0,0.0269365242644
3,122,30.0697961777,-188.0,0.103279914731
4,122,30.1597282369,-188.0,0.186573288854
5,122,30.2496602961,-188.0,0.266301908666
6,122,30.3395923554,-188.0,0.33195103626
7,122,30.4295244146,-188.0,0.362181686069
8,122,30.5194564738,-188.0,0.345467006292
9,122,30.609388533,-188.0,0.31816768994
10,122,30.6993205923,-188.0,0.318253553376
11,122,30.7892526515,-188.0,0.383694412972
12,122,30.8791847107,-188.0,0.55043739439
13,122,30.96911677,-188.0,0.806800097078
14,122,31.0590488292,-188.0,1.13134208019
15,122,31.1489808884,-188.0,1.51141525644
16,122,31.2389129476,-188.0,1.93437153832
17,122,31.3288450069,-188.0,2.38756283883
18,122,31.4187770661,-188.0,2.91744209652
19,122,31.5,-188.0,3.51509209264
0,122,29.8,-189.0,-0.0966302509763
1,122,29.8899320592,-189.0,-0.0588741742901
2,122,29.9798641185,-189.0,0.000209752065748
3,122,30.0697961777,-189.0,0.0767695770608
4,122,30.1597282369,-189.0,0.160213057884
5,122,30.2496602961,-189.0,0.23994795167
6,122,30.3395923554,-189.0,0.305382015619
7,122,30.4295244146,-189.0,0.33454019377
8,122,30.5194564738,-189.0,0.315211287752
9,122,30.609388533,-189.0,0.285028904452
10,122,30.6993205923,-189.0,0.283308098681
11,122,30.7892526515,-189.0,0.349363925265
12,122,30.8791847107,-189.0,0.520468993558
13,122,30.96911677,-189.0,0.785238642605
14,122,31.0590488292,-189.0,1.12111953317
15,122,31.1489808884,-189.0,1.51425990038
16,122,31.2389129476,-189.0,1.9508079791
17,122,31.3288450069,-189.0,2.41691200472
18,122,31.4187770661,-189.0,2.95918506865
19,122,31.5,-189.0,3.56899379219
0,122,29.8,-190.0,-0.123609131177
1,122,29.8899320592,-190.0,-0.085566171563
2,122,29.9798641185,-190.0,-0.0263195911901
3,122,30.0697961777,-190.0,0.0504130864573
4,122,30.1597282369,-190.0,0.133964255291
5,122,30.2496602961,-190.0,0.213666309173
6,122,30.3395923554,-190.0,0.278851642021
7,122,30.4295244146,-190.0,0.306917531091
8,122,30.5194564738,-190.0,0.284975858549
9,122,30.609388533,-190.0,0.251917223483
10,122,30.6993205923,-190.0,0.248385157343
11,122,30.7892526515,-190.0,0.315023191601
12,122,30.8791847107,-190.0,0.490415215951
13,122,30.96911677,-190.0,0.763502300283
14,122,31.0590488292,-190.0,1.11061633626
15,122,31.1489808884,-190.0,1.51668322131
16,122,31.2389129476,-190.0,1.96662885261
17,122,31.3288450069,-190.0,2.44537912787
18,122,31.4187770661,-190.0,2.9996528039
19,122,31.5,-190.0,3.62112930898
0,122,29.8,-191.0,-0.150774232536
1,122,29.8899320592,-191.0,-0.112447907614
2,122,29.9798641185,-191.0,-0.0530610447804
3,122,30.0697961777,-191.0,0.0238076162238
4,122,30.1597282369,-191.0,0.107427943764
5,122,30.2496602961,-191.0,0.187069806153
6,122,30.3395923554,-191.0,0.252003071765
7,122,30.4295244146,-191.0,0.279016632911
8,122,30.5194564738,-191.0,0.254551048532
9,122,30.609388533,-191.0,0.218723728678
10,122,30.6993205923,-191.0,0.213475390737
11,122,30.7892526515,-191.0,0.28074675212
12,122,30.8791847107,-191.0,0.460405293077
13,122,30.96911677,-191.0,0.741753956837
14,122,31.0590488292,-191.0,1.10001437187
15,122,31.1489808884,-191.0,1.51887236927
16,122,31.2389129476,-191.0,1.98201377986
17,122,31.3288450069,-191.0,2.47312443501
18,122,31.4187770661,-191.0,3.03896758927
19,122,31.5,-191.0,3.67156401803
0,122,29.8,-192.0,-0.178449851408
1,122,29.8899320592,-192.0,-0.13982971735
2,122,29.9798641185,-192.0,-0.0803036417312
3,122,30.0697961777,-192.0,-0.00330784220277
4,122,30.1597282369,-192.0,0.0803713621213
5,122,30.2496602961,-192.0,0.159947652074
6,122,30.3395923554,-192.0,0.224634708549
7,122,30.4295244146,-192.0,0.250620621833
8,122,30.5194564738,-192.0,0.223674966062
9,122,30.609388533,-192.0,0.185131126359
10,122,30.6993205923,-192.0,0.17821586698
11,122,30.7892526515,-192.0,0.24615595221
12,122,30.8791847107,-192.0,0.43009311743
13,122,30.96911677,-192.0,0.719712198665
14,122,31.0590488292,-192.0,1.08912261414
15,122,31.1489808884,-192.0,1.52075622264
16,122,31.2389129476,-192.0,1.99704488269
17,122,31.3288450069,-192.0,2.50042045337
18,122,31.4187770661,-192.0,3.07766213259
19,122,31.5,-192.0,3.72114946837
0,122,29.8,-193.0,-0.206050152439
1,122,29.8899320592,-193.0,-0.167144510608
2,122,29.9798641185,-193.0,-0.107489758523
3,122,30.0697961777,-193.0,-0.0303799195379
4,122,30.1597282369,-193.0,0.0533442425601
5,122,30.2496602961,-193.0,0.132841963933
6,122,30.3395923554,-193.0,0.197272480801
7,122,30.4295244146,-193.0,0.222225449007
8,122,30.5194564738,-193.0,0.192799904553
9,122,30.609388533,-193.0,0.15154163518
10,122,30.6993205923,-193.0,0.142959760518
11,122,30.7892526515,-193.0,0.211563400232
12,122,30.8791847107,-193.0,0.399764834612
13,122,30.96911677,-193.0,0.697628975486
14,122,31.0590488292,-193.0,1.07815658116
15,122,31.1489808884,-193.0,1.52252990286
16,122,31.2389129476,-193.0,2.01193119152
17,122,31.3288450069,-193.0,2.52754269865
18,122,31.4187770661,-193.0,3.1161615037
19,122,31.5,-193.0,3.7705239748
0,122,29.8,-194.0,-0.233237742051
1,122,29.8899320592,-194.0,-0.194071554054
2,122,29.9798641185,-194.0,-0.134313800886
3,122,30.0697961777,-194.0,-0.0571187812468
4,122,30.1597282369,-194.0,0.0266211032114
5,122,30.2496602961,-194.0,0.106013450784
6,122,30.3395923554,-194.0,0.170165859825
7,122,30.4295244146,-194.0,0.194075153009
8,122,30.5194564738,-194.0,0.162172786304
9,122,30.609388533,-194.0,0.118207443247
10,122,30.6993205923,-194.0,0.107960674465
11,122,30.7892526515,-194.0,0.177214030629
12,122,30.8791847107,-194.0,0.369640304024
13,122,30.96911677,-194.0,0.675678799653
14,122,31.0590488292,-194.0,1.06723155684
15,122,31.1489808884,-194.0,1.52424380051
16,122,31.2389129476,-194.0,2.02666075534
17,122,31.3288450069,-194.0,2.55442764657
18,122,31.4187770661,-194.0,3.15436365403
19,122,31.5,-194.0,3.81955516722
0,122,29.8,-195.0,-0.259909238137
1,122,29.8899320592,-195.0,-0.220500065452
2,122,29.9798641185,-195.0,-0.160659848664
3,122,30.0697961777,-195.0,-0.0834038052041
4,122,30.1597282369,-195.0,0.000326684790152
5,122,30.2496602961,-195.0,0.0795902411284
6,122,30.3395923554,-195.0,0.143445483678
7,122,30.4295244146,-195.0,0.166305838172
8,122,30.5194564738,-195.0,0.131943152551
9,122,30.609388533,-195.0,0.0852913320808
10,122,30.6993205923,-195.0,0.0733857672545
11,122,30.7892526515,-195.0,0.143261848611
12,122,30.8791847107,-195.0,0.339833985897
13,122,30.96911677,-195.0,0.65390386014
14,122,31.0590488292,-195.0,1.0562940949
15,122,31.1489808884,-195.0,1.52573791385
16,122,31.2389129476,-195.0,2.04096854033
17,122,31.3288450069,-195.0,2.58071919833
18,122,31.4187770661,-195.0,3.19183768208
19,122,31.5,-195.0,3.86774735762
